n = 2470
m = 132
q = 16
ρ = 0.28
format = ((b1, b2, b3, b4, b5, b6, b7, b8, k1, k2), [mq estimator results], bit complexity quantum, memory, bit complexity classical)

((36, 6, 6, 6, 6, 6, 6, 6, 28, 26), [('Crossbred', 23.428001481525694, 13.053247125912426), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Crossbred', 24.22877154567985, 12.194756854422248)], 132.2, 12.2, 240.2)
((36, 7, 7, 7, 7, 7, 7, 1, 28, 25), [('Crossbred', 27.340634888404615, 13.053247125912426), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Undefined', 0, 0)], 133.3, 13.1, 239.3)
((36, 7, 7, 7, 7, 7, 6, 2, 28, 25), [('Crossbred', 27.340634888404615, 13.053247125912426), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Undefined', 0, 0)], 133.3, 13.1, 239.3)
((36, 7, 7, 7, 7, 7, 5, 3, 28, 25), [('Crossbred', 27.340634888404615, 13.053247125912426), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 22.16320593714337, 14.683213954934427), ('HybridF5', 13.584962500721156, 6.754887502163468)], 133.3, 13.1, 239.3)
((36, 7, 7, 7, 7, 7, 4, 4, 28, 25), [('Crossbred', 27.340634888404615, 13.053247125912426), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('ExhaustiveSearch', 18.0, 8.0), ('ExhaustiveSearch', 18.0, 8.0)], 133.3, 13.1, 239.3)
((36, 7, 7, 7, 7, 7, 3, 5, 28, 25), [('Crossbred', 27.340634888404615, 13.053247125912426), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('HybridF5', 13.584962500721156, 6.754887502163468), ('Crossbred', 22.16320593714337, 14.683213954934427)], 133.3, 13.1, 239.3)
((36, 7, 7, 7, 7, 7, 2, 6, 28, 25), [('Crossbred', 27.340634888404615, 13.053247125912426), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Undefined', 0, 0), ('Crossbred', 24.22877154567985, 12.194756854422248)], 133.3, 13.1, 239.3)
((36, 7, 7, 7, 7, 7, 1, 7, 28, 25), [('Crossbred', 27.340634888404615, 13.053247125912426), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Undefined', 0, 0), ('Crossbred', 26.56894093086352, 17.4971657451784)], 133.3, 13.1, 239.3)
((36, 7, 7, 7, 7, 6, 7, 2, 28, 25), [('Crossbred', 27.340634888404615, 13.053247125912426), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Undefined', 0, 0)], 133.3, 13.1, 239.3)
((36, 7, 7, 7, 7, 6, 6, 3, 28, 25), [('Crossbred', 27.340634888404615, 13.053247125912426), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Crossbred', 24.22877154567985, 12.194756854422248), ('HybridF5', 13.584962500721156, 6.754887502163468)], 133.3, 13.1, 239.3)
