n = 2470
m = 132
q = 16
ρ = 0.28
format = ((b1, b2, b3, b4, k1, k2), [mq estimator results], bit complexity classical, memory, bit complexity quantum)

((44, 17, 17, 7, 33, 14), [('BooleanSolveFXL', 51.156050195772266, 21.308445692332118), ('Crossbred', 53.18161161137097, 34.31757552254579), ('Crossbred', 53.18161161137097, 34.31757552254579), ('Crossbred', 26.56894093086352, 17.4971657451784)], 241.2, 34.3, 147.2)
((44, 17, 7, 17, 33, 14), [('BooleanSolveFXL', 51.156050195772266, 21.308445692332118), ('Crossbred', 53.18161161137097, 34.31757552254579), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 53.18161161137097, 34.31757552254579)], 241.2, 34.3, 147.2)
((44, 7, 17, 17, 33, 14), [('BooleanSolveFXL', 51.156050195772266, 21.308445692332118), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 53.18161161137097, 34.31757552254579), ('Crossbred', 53.18161161137097, 34.31757552254579)], 241.2, 34.3, 147.2)
((46, 20, 20, 1, 34, 11), [('BooleanSolveFXL', 59.16501107289815, 25.10033510255287), ('Crossbred', 61.68075709780993, 41.01307232269871), ('Crossbred', 61.68075709780993, 41.01307232269871), ('Undefined', 0, 0)], 241.7, 41.0, 151.7)
((46, 20, 1, 20, 34, 11), [('BooleanSolveFXL', 59.16501107289815, 25.10033510255287), ('Crossbred', 61.68075709780993, 41.01307232269871), ('Undefined', 0, 0), ('Crossbred', 61.68075709780993, 41.01307232269871)], 241.7, 41.0, 151.7)
((46, 1, 20, 20, 34, 11), [('BooleanSolveFXL', 59.16501107289815, 25.10033510255287), ('Undefined', 0, 0), ('Crossbred', 61.68075709780993, 41.01307232269871), ('Crossbred', 61.68075709780993, 41.01307232269871)], 241.7, 41.0, 151.7)
((42, 14, 14, 13, 32, 17), [('Crossbred', 44.658648861311036, 30.83096325863885), ('Crossbred', 45.917574661671345, 31.886128509377652), ('Crossbred', 45.917574661671345, 31.886128509377652), ('Crossbred', 43.200499784611665, 26.739299006940563)], 241.9, 31.9, 143.9)
((42, 14, 13, 14, 32, 17), [('Crossbred', 44.658648861311036, 30.83096325863885), ('Crossbred', 45.917574661671345, 31.886128509377652), ('Crossbred', 43.200499784611665, 26.739299006940563), ('Crossbred', 45.917574661671345, 31.886128509377652)], 241.9, 31.9, 143.9)
((42, 13, 14, 14, 32, 17), [('Crossbred', 44.658648861311036, 30.83096325863885), ('Crossbred', 43.200499784611665, 26.739299006940563), ('Crossbred', 45.917574661671345, 31.886128509377652), ('Crossbred', 45.917574661671345, 31.886128509377652)], 241.9, 31.9, 143.9)
((41, 14, 14, 14, 33, 16), [('Crossbred', 44.658648861311036, 30.83096325863885), ('Crossbred', 45.917574661671345, 31.886128509377652), ('Crossbred', 45.917574661671345, 31.886128509377652), ('Crossbred', 45.917574661671345, 31.886128509377652)], 241.9, 31.9, 143.9)
