n = 1680
m = 190
q = 7
ρ = 0.09
format = ((b1, b2, b3, b4, b5, b6, b7, b8, k1, k2), [mq estimator results], bit complexity quantum, memory, bit complexity classical)

((29, 5, 5, 5, 5, 5, 5, 4, 103, 24), [('ExhaustiveSearch', 15.741309375262933, 13.273212809854334), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156)], 193.5, 13.3, 371.3)
((29, 5, 5, 5, 5, 5, 4, 5, 103, 24), [('ExhaustiveSearch', 15.741309375262933, 13.273212809854334), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243)], 193.5, 13.3, 371.3)
((29, 5, 5, 5, 5, 4, 5, 5, 103, 24), [('ExhaustiveSearch', 15.741309375262933, 13.273212809854334), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243)], 193.5, 13.3, 371.3)
((29, 5, 5, 5, 4, 5, 5, 5, 103, 24), [('ExhaustiveSearch', 15.741309375262933, 13.273212809854334), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243)], 193.5, 13.3, 371.3)
((29, 5, 5, 4, 5, 5, 5, 5, 103, 24), [('ExhaustiveSearch', 15.741309375262933, 13.273212809854334), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243)], 193.5, 13.3, 371.3)
((29, 5, 4, 5, 5, 5, 5, 5, 103, 24), [('ExhaustiveSearch', 15.741309375262933, 13.273212809854334), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243)], 193.5, 13.3, 371.3)
((29, 4, 5, 5, 5, 5, 5, 5, 103, 24), [('ExhaustiveSearch', 15.741309375262933, 13.273212809854334), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243)], 193.5, 13.3, 371.3)
((29, 5, 5, 5, 5, 5, 5, 3, 104, 24), [('ExhaustiveSearch', 15.741309375262933, 13.28410112599707), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 9.575724942864829, 6.339850002884624)], 194.9, 13.3, 374.1)
((29, 5, 5, 5, 5, 5, 5, 3, 103, 25), [('ExhaustiveSearch', 12.718631157468542, 12.62935662007961), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 9.575724942864829, 6.339850002884624)], 194.9, 8.6, 374.1)
((29, 5, 5, 5, 5, 5, 4, 4, 104, 24), [('ExhaustiveSearch', 15.741309375262933, 13.28410112599707), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156)], 194.9, 13.3, 374.1)
