n = 1680
m = 190
q = 7
ρ = 0.09
format = ((b1, b2, b3, b4, b5, b6, k1, k2), [mq estimator results], bit complexity quantum, memory, bit complexity classical)

((32, 7, 7, 7, 7, 5, 106, 19), [('Crossbred', 22.045317740279785, 14.634300572473089), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243)], 197.0, 14.6, 372.0)
((32, 7, 7, 7, 5, 7, 106, 19), [('Crossbred', 22.045317740279785, 14.634300572473089), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969)], 197.0, 14.6, 372.0)
((32, 7, 7, 5, 7, 7, 106, 19), [('Crossbred', 22.045317740279785, 14.634300572473089), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969)], 197.0, 14.6, 372.0)
((32, 7, 5, 7, 7, 7, 106, 19), [('Crossbred', 22.045317740279785, 14.634300572473089), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969)], 197.0, 14.6, 372.0)
((32, 5, 7, 7, 7, 7, 106, 19), [('Crossbred', 22.045317740279785, 14.634300572473089), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969)], 197.0, 14.6, 372.0)
((32, 7, 7, 7, 7, 5, 107, 18), [('Crossbred', 22.511326511762828, 15.042599881712917), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243)], 197.5, 15.0, 372.5)
((32, 7, 7, 7, 5, 7, 107, 18), [('Crossbred', 22.511326511762828, 15.042599881712917), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969)], 197.5, 15.0, 372.5)
((32, 7, 7, 5, 7, 7, 107, 18), [('Crossbred', 22.511326511762828, 15.042599881712917), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969)], 197.5, 15.0, 372.5)
((32, 7, 5, 7, 7, 7, 107, 18), [('Crossbred', 22.511326511762828, 15.042599881712917), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969)], 197.5, 15.0, 372.5)
((32, 5, 7, 7, 7, 7, 107, 18), [('Crossbred', 22.511326511762828, 15.042599881712917), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969), ('ExhaustiveSearch', 21.62990739287948, 10.007027266893969)], 197.5, 15.0, 372.5)
