n = 860
m = 78
q = 16
ρ = 0.28
format = ((b1, b2, b3, b4, b5, b6, k1, k2), [mq estimator results], bit complexity classical, memory, bit complexity quantum)

((24, 8, 8, 6, 1, 1, 19, 11), [('Crossbred', 29.383778674539663, 20.045637028798442), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Undefined', 0, 0), ('Undefined', 0, 0)], 149.7, 18.3, 89.7)
((24, 8, 8, 1, 6, 1, 19, 11), [('Crossbred', 29.383778674539663, 20.045637028798442), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Undefined', 0, 0), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Undefined', 0, 0)], 149.7, 18.3, 89.7)
((24, 8, 8, 1, 1, 6, 19, 11), [('Crossbred', 29.383778674539663, 20.045637028798442), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Undefined', 0, 0), ('Undefined', 0, 0), ('Crossbred', 24.22877154567985, 12.194756854422248)], 149.7, 18.3, 89.7)
((24, 8, 7, 7, 1, 1, 19, 11), [('Crossbred', 29.383778674539663, 20.045637028798442), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Undefined', 0, 0), ('Undefined', 0, 0)], 149.7, 18.3, 89.7)
((24, 8, 7, 1, 7, 1, 19, 11), [('Crossbred', 29.383778674539663, 20.045637028798442), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Undefined', 0, 0), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Undefined', 0, 0)], 149.7, 18.3, 89.7)
((24, 8, 7, 1, 1, 7, 19, 11), [('Crossbred', 29.383778674539663, 20.045637028798442), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Undefined', 0, 0), ('Undefined', 0, 0), ('Crossbred', 26.56894093086352, 17.4971657451784)], 149.7, 18.3, 89.7)
((24, 8, 6, 8, 1, 1, 19, 11), [('Crossbred', 29.383778674539663, 20.045637028798442), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Undefined', 0, 0), ('Undefined', 0, 0)], 149.7, 18.3, 89.7)
((24, 8, 6, 1, 8, 1, 19, 11), [('Crossbred', 29.383778674539663, 20.045637028798442), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Undefined', 0, 0), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Undefined', 0, 0)], 149.7, 18.3, 89.7)
((24, 8, 6, 1, 1, 8, 19, 11), [('Crossbred', 29.383778674539663, 20.045637028798442), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Undefined', 0, 0), ('Undefined', 0, 0), ('Crossbred', 29.74351932842238, 18.310080192577903)], 149.7, 18.3, 89.7)
((24, 8, 1, 8, 6, 1, 19, 11), [('Crossbred', 29.383778674539663, 20.045637028798442), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Undefined', 0, 0), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Undefined', 0, 0)], 149.7, 18.3, 89.7)
