n = 860
m = 78
q = 16
ρ = 0.28
format = ((b1, b2, b3, b4, b5, b6, k1, k2), [mq estimator results], bit complexity quantum, memory, bit complexity classical)

((22, 5, 5, 5, 5, 4, 18, 14), [('Crossbred', 21.826162372680045, 11.727920454563199), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('ExhaustiveSearch', 18.0, 8.0)], 86.2, 14.7, 150.2)
((22, 5, 5, 5, 4, 5, 18, 14), [('Crossbred', 21.826162372680045, 11.727920454563199), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('ExhaustiveSearch', 18.0, 8.0), ('Crossbred', 22.16320593714337, 14.683213954934427)], 86.2, 14.7, 150.2)
((22, 5, 5, 4, 5, 5, 18, 14), [('Crossbred', 21.826162372680045, 11.727920454563199), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('ExhaustiveSearch', 18.0, 8.0), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427)], 86.2, 14.7, 150.2)
((22, 5, 4, 5, 5, 5, 18, 14), [('Crossbred', 21.826162372680045, 11.727920454563199), ('Crossbred', 22.16320593714337, 14.683213954934427), ('ExhaustiveSearch', 18.0, 8.0), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427)], 86.2, 14.7, 150.2)
((22, 4, 5, 5, 5, 5, 18, 14), [('Crossbred', 21.826162372680045, 11.727920454563199), ('ExhaustiveSearch', 18.0, 8.0), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427)], 86.2, 14.7, 150.2)
((21, 5, 5, 5, 5, 5, 19, 13), [('Crossbred', 21.826162372680045, 11.727920454563199), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427)], 86.2, 14.7, 150.2)
((21, 5, 5, 5, 5, 5, 18, 14), [('Crossbred', 18.615734690287024, 11.727920454563199), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427)], 86.2, 14.7, 150.2)
((21, 5, 5, 5, 5, 5, 17, 15), [('Crossbred', 17.79347529836126, 10.936637939002571), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427)], 86.2, 14.7, 150.2)
((21, 5, 5, 5, 5, 5, 16, 16), [('Crossbred', 16.911300581579926, 10.027905996569885), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427)], 86.2, 14.7, 150.2)
((23, 4, 4, 4, 4, 4, 18, 17), [('Crossbred', 17.863963867227838, 10.936637939002571), ('ExhaustiveSearch', 18.0, 8.0), ('ExhaustiveSearch', 18.0, 8.0), ('ExhaustiveSearch', 18.0, 8.0), ('ExhaustiveSearch', 18.0, 8.0), ('ExhaustiveSearch', 18.0, 8.0)], 88.0, 8.0, 158.0)
