n = 1666
m = 99
q = 16
ρ = 0.33
format = ((b1, b2, b3, b4, b5, b6, b7, b8, k1, k2), [mq estimator results], bit complexity classical, memory, bit complexity quantum)

((29, 5, 5, 5, 5, 5, 5, 5, 14, 21), [('Crossbred', 21.92544203479517, 11.727920454563199), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427)], 162.2, 14.7, 92.2)
((29, 5, 5, 5, 5, 5, 5, 5, 13, 22), [('Crossbred', 18.673999307025042, 11.727920454563199), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 22.16320593714337, 14.683213954934427)], 162.2, 14.7, 92.2)
((30, 1, 7, 6, 3, 6, 6, 6, 14, 20), [('Crossbred', 26.57323796642113, 17.990923846940596), ('Undefined', 0, 0), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 24.22877154567985, 12.194756854422248), ('HybridF5', 13.584962500721156, 6.754887502163468), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Crossbred', 24.22877154567985, 12.194756854422248)], 162.6, 18.0, 94.6)
((30, 1, 7, 6, 3, 6, 5, 7, 14, 20), [('Crossbred', 26.57323796642113, 17.990923846940596), ('Undefined', 0, 0), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 24.22877154567985, 12.194756854422248), ('HybridF5', 13.584962500721156, 6.754887502163468), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 26.56894093086352, 17.4971657451784)], 162.6, 18.0, 94.6)
((30, 1, 7, 6, 3, 5, 7, 6, 14, 20), [('Crossbred', 26.57323796642113, 17.990923846940596), ('Undefined', 0, 0), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 24.22877154567985, 12.194756854422248), ('HybridF5', 13.584962500721156, 6.754887502163468), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 24.22877154567985, 12.194756854422248)], 162.6, 18.0, 94.6)
((30, 1, 7, 6, 3, 5, 6, 7, 14, 20), [('Crossbred', 26.57323796642113, 17.990923846940596), ('Undefined', 0, 0), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 24.22877154567985, 12.194756854422248), ('HybridF5', 13.584962500721156, 6.754887502163468), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Crossbred', 26.56894093086352, 17.4971657451784)], 162.6, 18.0, 94.6)
((30, 1, 7, 6, 3, 4, 7, 7, 14, 20), [('Crossbred', 26.57323796642113, 17.990923846940596), ('Undefined', 0, 0), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 24.22877154567985, 12.194756854422248), ('HybridF5', 13.584962500721156, 6.754887502163468), ('ExhaustiveSearch', 18.0, 8.0), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784)], 162.6, 18.0, 94.6)
((30, 1, 7, 6, 2, 7, 7, 5, 14, 20), [('Crossbred', 26.57323796642113, 17.990923846940596), ('Undefined', 0, 0), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Undefined', 0, 0), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 22.16320593714337, 14.683213954934427)], 162.6, 18.0, 94.6)
((30, 1, 7, 6, 2, 7, 6, 6, 14, 20), [('Crossbred', 26.57323796642113, 17.990923846940596), ('Undefined', 0, 0), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Undefined', 0, 0), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Crossbred', 24.22877154567985, 12.194756854422248)], 162.6, 18.0, 94.6)
((30, 1, 7, 6, 2, 7, 5, 7, 14, 20), [('Crossbred', 26.57323796642113, 17.990923846940596), ('Undefined', 0, 0), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Undefined', 0, 0), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 26.56894093086352, 17.4971657451784)], 162.6, 18.0, 94.6)
