n = 1240
m = 140
q = 7
ρ = 0.13
format = ((b1, b2, b3, b4, b5, b6, b7, b8, k1, k2), [mq estimator results], bit complexity classical, memory, bit complexity quantum)

((25, 4, 4, 4, 4, 4, 4, 4, 66, 21), [('ExhaustiveSearch', 12.718631157468542, 12.092757140919852), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156)], 256.3, 12.1, 134.5)
((25, 5, 5, 5, 5, 5, 3, 1, 66, 20), [('ExhaustiveSearch', 15.741309375262933, 12.736613330694578), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 9.575724942864829, 6.339850002884624), ('Undefined', 0, 0)], 256.5, 12.7, 136.1)
((25, 5, 5, 5, 5, 5, 2, 2, 66, 20), [('ExhaustiveSearch', 15.741309375262933, 12.736613330694578), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('Undefined', 0, 0), ('Undefined', 0, 0)], 256.5, 12.7, 136.1)
((25, 5, 5, 5, 5, 5, 1, 3, 66, 20), [('ExhaustiveSearch', 15.741309375262933, 12.736613330694578), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('Undefined', 0, 0), ('ExhaustiveSearch', 9.575724942864829, 6.339850002884624)], 256.5, 12.7, 136.1)
((25, 5, 5, 5, 5, 4, 4, 1, 66, 20), [('ExhaustiveSearch', 15.741309375262933, 12.736613330694578), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156), ('Undefined', 0, 0)], 256.5, 12.7, 136.1)
((25, 5, 5, 5, 5, 4, 3, 2, 66, 20), [('ExhaustiveSearch', 15.741309375262933, 12.736613330694578), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156), ('ExhaustiveSearch', 9.575724942864829, 6.339850002884624), ('Undefined', 0, 0)], 256.5, 12.7, 136.1)
((25, 5, 5, 5, 5, 4, 2, 3, 66, 20), [('ExhaustiveSearch', 15.741309375262933, 12.736613330694578), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156), ('Undefined', 0, 0), ('ExhaustiveSearch', 9.575724942864829, 6.339850002884624)], 256.5, 12.7, 136.1)
((25, 5, 5, 5, 5, 4, 1, 4, 66, 20), [('ExhaustiveSearch', 15.741309375262933, 12.736613330694578), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156), ('Undefined', 0, 0), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156)], 256.5, 12.7, 136.1)
((25, 5, 5, 5, 5, 3, 5, 1, 66, 20), [('ExhaustiveSearch', 15.741309375262933, 12.736613330694578), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 9.575724942864829, 6.339850002884624), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('Undefined', 0, 0)], 256.5, 12.7, 136.1)
((25, 5, 5, 5, 5, 3, 4, 2, 66, 20), [('ExhaustiveSearch', 15.741309375262933, 12.736613330694578), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 15.741309375262933, 8.550746785383243), ('ExhaustiveSearch', 9.575724942864829, 6.339850002884624), ('ExhaustiveSearch', 12.718631157468542, 7.584962500721156), ('Undefined', 0, 0)], 256.5, 12.7, 136.1)
