n = 1848
m = 142
q = 16
ρ = 0.18
format = ((b1, b2, b3, b4, b5, b6, k1, k2), [mq estimator results], bit complexity quantum, memory, bit complexity classical)

((33, 8, 8, 8, 8, 4, 54, 19), [('Crossbred', 30.218946973755653, 20.630995826224023), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 29.74351932842238, 18.310080192577903), ('ExhaustiveSearch', 18.0, 8.0)], 176.2, 20.6, 322.2)
((33, 8, 8, 8, 7, 5, 54, 19), [('Crossbred', 30.218946973755653, 20.630995826224023), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 22.16320593714337, 14.683213954934427)], 176.2, 20.6, 322.2)
((33, 8, 8, 8, 6, 6, 54, 19), [('Crossbred', 30.218946973755653, 20.630995826224023), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Crossbred', 24.22877154567985, 12.194756854422248)], 176.2, 20.6, 322.2)
((33, 8, 8, 8, 5, 7, 54, 19), [('Crossbred', 30.218946973755653, 20.630995826224023), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 26.56894093086352, 17.4971657451784)], 176.2, 20.6, 322.2)
((33, 8, 8, 8, 4, 8, 54, 19), [('Crossbred', 30.218946973755653, 20.630995826224023), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 29.74351932842238, 18.310080192577903), ('ExhaustiveSearch', 18.0, 8.0), ('Crossbred', 29.74351932842238, 18.310080192577903)], 176.2, 20.6, 322.2)
((33, 8, 8, 7, 8, 5, 54, 19), [('Crossbred', 30.218946973755653, 20.630995826224023), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 22.16320593714337, 14.683213954934427)], 176.2, 20.6, 322.2)
((33, 8, 8, 7, 7, 6, 54, 19), [('Crossbred', 30.218946973755653, 20.630995826224023), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 24.22877154567985, 12.194756854422248)], 176.2, 20.6, 322.2)
((33, 8, 8, 7, 6, 7, 54, 19), [('Crossbred', 30.218946973755653, 20.630995826224023), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Crossbred', 26.56894093086352, 17.4971657451784)], 176.2, 20.6, 322.2)
((33, 8, 8, 7, 5, 8, 54, 19), [('Crossbred', 30.218946973755653, 20.630995826224023), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 26.56894093086352, 17.4971657451784), ('Crossbred', 22.16320593714337, 14.683213954934427), ('Crossbred', 29.74351932842238, 18.310080192577903)], 176.2, 20.6, 322.2)
((33, 8, 8, 6, 8, 6, 54, 19), [('Crossbred', 30.218946973755653, 20.630995826224023), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 24.22877154567985, 12.194756854422248), ('Crossbred', 29.74351932842238, 18.310080192577903), ('Crossbred', 24.22877154567985, 12.194756854422248)], 176.2, 20.6, 322.2)
